company,url,listingNo,ListingAddr,ListingTittle,ExistOnHougarden,ExistOnOneroof
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kaukapakapa/rural-property/768771,768771,"1348 Kaipara Coast Highway, Kaukapakapa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kaukapakapa/rural-property/769634,769634,"170 Gatfield Road, Kaukapakapa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kaukapakapa/rural-property/773732,773732,"328 Stoney Creek Road, Kaukapakapa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kaukapakapa/rural-property/779658,779658,"2092B Kaipara Coast Highway, Kaukapakapa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/house/774737,774737,"5 Verdot Close, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/house/776757,776757,"50 Jeroboam Loop, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/house/776768,776768,"48 Jeroboam Loop, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/house/777346,777346,"36 Lumbarda Drive, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/house/777348,777348,"40 Lumbarda Drive, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/house/779084,779084,"2 Jeroboam Loop, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/house/779681,779681,"8 Vinistra Road, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/house/780447,780447,"4 Barrique Road, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/rural-property/587722,587722,"47 Puke Road, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/rural-property/595574,595574,"67 Oraha Road, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/rural-property/751788,751788,"62 Boord Crescent, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/rural-property/757391,757391,"118 Motu Road, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/rural-property/758116,758116,"268 Matua Road, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/rural-property/759560,759560,"108 Station Road, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/rural-property/759562,759562,"116 Station Road, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/rural-property/760047,760047,"106 Station Road, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/rural-property/764851,764851,"203 Riverhead Road, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/rural-property/769403,769403,"101 Motu Road, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/rural-property/770486,770486,"296 Old North Road, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/rural-property/775509,775509,"164 Riverhead Road, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/rural-property/778359,778359,"338 Old North Road, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/kumeu/rural-property/779770,779770,"78a Koraha Road, Kumeu",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/leigh/house/779834,779834,"51 Barrier View Road, Leigh",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/mahurangi-west/house/606500,606500,"657 Pukapuka Road, Mahurangi West",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/mahurangi-west/house/779493,779493,"84 The Bullock Track, Mahurangi West",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/mahurangi-west/rural-property/766195,766195,"285 Mahurangi West Road, Mahurangi West",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/manly/778371,778371,"34a Rawhiti Road, Manly",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/manly/779201,779201,"28a Laurence Street, Manly",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/manly/779335,779335,"18 Layton Road, Manly",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/manly/house/778046,778046,"979 Whangaparaoa Road, Manly",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/manly/house/779152,779152,"77 The Esplanade, Manly",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/manly/house/779296,779296,"5/7 Rawhiti Road, Manly",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/manly/house/779369,779369,"868a Whangaparaoa Road, Manly",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/manly/house/779440,779440,"5 Spinnaker Point, Manly",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/manly/house/779956,779956,"24c Brandon Road, Manly",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/manly/townhouse/774084,774084,"27b Onepu Lane, Manly",,Yes,No
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/matakana/house/775642,775642,"8 Green Road, Matakana",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/matakana/rural-land/757853,757853,"Lot 1 Wright Road, Matakana",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/matakatia-bay/house/779585,779585,"15 Zita Avenue, Matakatia Bay",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/matakatia-bay/section/750945,750945,"5 Laguna Place, Matakatia Bay",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/762568,762568,"1 Pioneer Rise, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/767366,767366,"Lot 15/14 Bine Crescent, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/775558,775558,"102 Godfrey Drive, Millwater",,Yes,No
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/775915,775915,"Lot 1 Ahutoetoe Road, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/775934,775934,"Lot 19 / 26 Pampas Drive, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/776206,776206,"3 Mataku Way, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/777574,777574,"35 Blake Greens, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/777745,777745,"6 Vue Terrace, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/778818,778818,"7 Pommes Way, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/779020,779020,"119 Godfrey Drive, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/779021,779021,"121 Godfrey Drive, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/779027,779027,"120 Arran Point Parade, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/779058,779058,"78 Harris Drive, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/779161,779161,"49 Ridgedale Road, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/779388,779388,"89 Ormonde Drive, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/779512,779512,"4 Davey Crescent, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/779516,779516,"26 Walsh Road, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/779627,779627,"30 Grut Greens, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/779674,779674,"130 Arran Point Parade, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/779776,779776,"149 Godfrey Drive, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/779779,779779,"151 Godfrey Drive, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/779780,779780,"153 Godfrey Drive, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/779859,779859,"22 Kettlewell Drive, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/779935,779935,"16 Copal Lane, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/779991,779991,"8 Desmond Road, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/780046,780046,"16 Vue Terrace, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/780108,780108,"77 Maka Terrace, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/780437,780437,"69 Ahutoetoe Road, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/780440,780440,"4 Carthey Road, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/780472,780472,"84 Maurice Kelly Road, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/780593,780593,"16 Madison Terrace, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/780643,780643,"29 Pioneer Rise, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/781017,781017,"92 Godfrey Drive, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/house/781033,781033,"90 Godfrey Drive, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/section/780638,780638,"4 Bine Crescent, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/section/780640,780640,"6 Bine Crescent, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/section/780642,780642,"8 Bine Crescent, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/townhouse/776914,776914,"Lot 35 Bonair Crescent, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/townhouse/776917,776917,"Lot 36 Bonair Crescent, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/townhouse/776918,776918,"Lot 37 Bonair Crescent, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/townhouse/776920,776920,"Lot 38 Bonair Crescent, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/townhouse/776923,776923,"Lot 39 Bonair Crescent, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/townhouse/776924,776924,"Lot 34 Bonair Crescent, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/townhouse/776987,776987,"53 Bonair Crescent, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/townhouse/777226,777226,"11 Stables Lane, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/townhouse/780163,780163,"Lot 1 Arran Point Parade, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/townhouse/780173,780173,"Lot 2 Arran Point Parade, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/townhouse/780176,780176,"Lot 3 Arran Point Parade, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/townhouse/780177,780177,"Lot 4 Arran Point Parade, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/townhouse/780178,780178,"Lot 5 Arran Point Parade, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/townhouse/780179,780179,"Lot 8 Arran Point Parade, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/millwater/townhouse/780747,780747,"1 Stables Lane, Millwater",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/muriwai/house/778408,778408,"11 Edwin Mitchelson Road, Muriwai",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/779711,779711,"3/58 Florence Avenue, Orewa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/apartment/755383,755383,"82 Rewa Rewa Lane, Orewa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/apartment/769473,769473,"3/453 Hibiscus Coast Highway, Orewa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/apartment/773695,773695,"80 Panorama Heights, Orewa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/apartment/773818,773818,"202/252 Centreway Road, Orewa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/apartment/774134,774134,"310/252 Centreway Road, Orewa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/apartment/775416,775416,"102/252 Centreway Road, Orewa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/apartment/775905,775905,"65 Parkside Drive, Orewa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/apartment/779386,779386,"232B Hibiscus Coast Highway, Orewa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/apartment/779766,779766,"58 Eaves Bush Parade, Orewa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/apartment/779817,779817,"39 Parkside Drive, Orewa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/apartment/780219,780219,"311/252 Centreway Road, Orewa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/house/772782,772782,"Lot 1/19 Forest Glen, Orewa",,Yes,No
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/house/772827,772827,"Lot 2/19 Forest Glen, Orewa",,Yes,No
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/house/772834,772834,"Lot 4/19 Forest Glen, Orewa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/house/773509,773509,"3/24 Tamariki Avenue, Orewa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/house/776578,776578,"12 Takurua Terrace, Orewa",,Yes,No
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/house/777504,777504,"6 Takurua Terrace, Orewa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/house/777786,777786,"60 Maire Road, Orewa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/house/777948,777948,"32a Alice Avenue, Orewa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/house/778004,778004,"11 Waitaha Close, Orewa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/house/778008,778008,"7 Waitaha Close, Orewa",,Yes,Yes
barfoot,https://www.barfoot.co.nz/property/residential/rodney-district/orewa/house/778090,778090,"422 Hibiscus Coast Highway, Orewa",,Yes,Yes
